"","supercoach","match_round","season","player_team","player_name"
"6180",66,"17",2020,"Geelong","Patrick Dangerfield"
"6181",66,"17",2020,"Hawthorn","James Cousins"
"6182",66,"17",2020,"Carlton","Tom De Koning"
"6183",66,"17",2020,"St Kilda","Zak Jones"
"6184",65,"17",2020,"Richmond","Marlion Pickett"
"6185",65,"17",2020,"Sydney","Sam Wicks"
"6186",65,"17",2020,"Geelong","Luke Dahlhaus"
"6187",65,"17",2020,"Greater Western Sydney","Daniel Lloyd"
"6188",64,"17",2020,"Fremantle","Nathan Wilson"
"6189",64,"17",2020,"Port Adelaide","Steven Motlop"
"6190",64,"17",2020,"Gold Coast","Brandon Ellis"
"6191",64,"17",2020,"North Melbourne","Nick Larkey"
"6192",63,"17",2020,"Essendon","Mitchell Hibberd"
"6193",62,"17",2020,"North Melbourne","Jy Simpkin"
"6194",62,"17",2020,"Brisbane Lions","Grant Birchall"
"6195",62,"17",2020,"Port Adelaide","Brad Ebert"
"6196",62,"17",2020,"Brisbane Lions","Keidean Coleman"
"6197",62,"17",2020,"Richmond","Bachar Houli"
"6198",62,"17",2020,"North Melbourne","Jared Polec"
"6199",61,"17",2020,"Brisbane Lions","Callum Ah Chee"
"6200",61,"17",2020,"Essendon","Sam Draper"
"6201",61,"17",2020,"Collingwood","Jordan Roughead"
"6202",61,"17",2020,"Gold Coast","Sam Day"
"6203",60,"17",2020,"Sydney","Robbie Fox"
"6204",60,"17",2020,"Western Bulldogs","Ed Richards"
"6205",59,"17",2020,"Richmond","Oleg Markov"
"6206",59,"17",2020,"Collingwood","Brody Mihocek"
"6207",59,"17",2020,"West Coast","Jeremy McGovern"
"6208",59,"17",2020,"Western Bulldogs","Bailey Williams"
"6209",59,"17",2020,"North Melbourne","Cameron Zurhaar"
"6210",59,"17",2020,"Richmond","Jason Castagna"
"6211",59,"17",2020,"West Coast","Jake Waterman"
"6212",59,"17",2020,"St Kilda","Jack Billings"
"6213",59,"17",2020,"Melbourne","Mitch Brown"
"6214",58,"17",2020,"Collingwood","Jack Madgen"
"6215",58,"17",2020,"Greater Western Sydney","Matt de Boer"
"6216",58,"17",2020,"Geelong","Gryan Miers"
"6217",58,"17",2020,"Richmond","Kane Lambert"
"6218",58,"17",2020,"Western Bulldogs","Hayden Crozier"
"6219",58,"17",2020,"Port Adelaide","Todd Marshall"
"6220",58,"17",2020,"Fremantle","Mitchell Crowden"
"6221",57,"17",2020,"Fremantle","Taylin Duman"
"6222",57,"17",2020,"Collingwood","Callum L. Brown"
"6223",56,"17",2020,"Collingwood","Levi Greenwood"
"6224",56,"17",2020,"St Kilda","Ben Long"
"6225",55,"17",2020,"Brisbane Lions","Lachie Neale"
"6226",55,"17",2020,"Brisbane Lions","Noah Answerth"
"6227",55,"17",2020,"Port Adelaide","Sam Powell-Pepper"
"6228",54,"17",2020,"Brisbane Lions","Jack Payne"
"6229",54,"17",2020,"Essendon","Brayden Ham"
"6230",54,"17",2020,"North Melbourne","Josh Walker"
"6231",54,"17",2020,"Melbourne","Alex Neal-Bullen"
"6232",54,"17",2020,"Melbourne","Adam Tomlinson"
"6233",54,"17",2020,"Adelaide","Jordon Butts"
"6234",54,"17",2020,"Adelaide","Darcy Fogarty"
"6235",54,"17",2020,"Gold Coast","Jack Lukosius"
"6236",53,"17",2020,"Adelaide","Chayce Jones"
"6237",53,"17",2020,"St Kilda","Max King"
"6238",52,"17",2020,"Gold Coast","Jarrod Harbrow"
"6239",52,"17",2020,"Gold Coast","Caleb Graham"
"6240",52,"17",2020,"St Kilda","Josh Battle"
"6241",52,"17",2020,"Western Bulldogs","Zaine Cordy"
"6242",52,"17",2020,"Richmond","Liam Baker"
"6243",52,"17",2020,"St Kilda","Callum Wilkie"
"6244",52,"17",2020,"Hawthorn","Finn Maginness"
"6245",52,"17",2020,"North Melbourne","Shaun Atley"
"6246",52,"17",2020,"Sydney","Joel Amartey"
"6247",51,"17",2020,"Brisbane Lions","Archie Smith"
"6248",51,"17",2020,"Hawthorn","Daniel Howe"
"6249",51,"17",2020,"Fremantle","Jesse Hogan"
"6250",51,"17",2020,"St Kilda","Nick Hind"
"6251",51,"17",2020,"Geelong","Lachie Fogarty"
"6252",50,"17",2020,"Gold Coast","Nick Holman"
"6253",50,"17",2020,"North Melbourne","Aaron Hall"
"6254",49,"17",2020,"Essendon","Brandon Zerk-Thatcher"
"6255",49,"17",2020,"West Coast","Tom Cole"
"6256",49,"17",2020,"Sydney","Oliver Florent"
"6257",48,"17",2020,"Port Adelaide","Tom Clurey"
"6258",48,"17",2020,"North Melbourne","Mason Wood"
"6259",48,"17",2020,"North Melbourne","Bailey Scott"
"6260",48,"17",2020,"North Melbourne","Ed Vickers-Willis"
"6261",48,"17",2020,"Hawthorn","Paul Puopolo"
"6262",47,"17",2020,"Collingwood","Josh Thomas"
"6263",47,"17",2020,"St Kilda","Nick Coffield"
"6264",47,"17",2020,"Hawthorn","Jonathon Ceglar"
"6265",47,"17",2020,"Richmond","Jake Aarts"
"6266",46,"17",2020,"Hawthorn","Jack Scrimshaw"
"6267",46,"17",2020,"Richmond","Noah Balta"
"6268",46,"17",2020,"Greater Western Sydney","Nick Haynes"
"6269",46,"17",2020,"Adelaide","Billy Frampton"
"6270",45,"17",2020,"Brisbane Lions","Eric Hipwood"
"6271",45,"17",2020,"Essendon","Tom Cutler"
"6272",44,"17",2020,"Melbourne","Jake Melksham"
"6273",44,"17",2020,"Hawthorn","Mitchell Lewis"
"6274",44,"17",2020,"West Coast","Brayden Ainsworth"
"6275",44,"17",2020,"Carlton","Eddie Betts"
"6276",44,"17",2020,"Carlton","Lachie Plowman"
"6277",44,"17",2020,"Adelaide","Jake Kelly"
"6278",43,"17",2020,"Geelong","Tom Hawkins"
"6279",43,"17",2020,"Gold Coast","Darcy MacPherson"
"6280",43,"17",2020,"Essendon","Anthony McDonald-Tipungwuti"
"6281",42,"17",2020,"Sydney","Lewis Melican"
"6282",42,"17",2020,"West Coast","Will Schofield"
"6283",42,"17",2020,"Carlton","Lochie O'Brien"
"6284",41,"17",2020,"Collingwood","Travis Varcoe"
"6285",41,"17",2020,"Greater Western Sydney","Heath Shaw"
"6286",40,"17",2020,"Essendon","Will Snelling"
"6287",40,"17",2020,"Adelaide","Tyson Stengle"
"6288",40,"17",2020,"Melbourne","Joel Smith"
"6289",39,"17",2020,"Port Adelaide","Kane Farrell"
"6290",39,"17",2020,"Carlton","Mitch McGovern"
"6291",38,"17",2020,"Hawthorn","Dylan Moore"
"6292",37,"17",2020,"Carlton","Zac Fisher"
"6293",37,"17",2020,"North Melbourne","Ben McKay"
"6294",37,"17",2020,"Geelong","Ben Jarvis"
"6295",36,"17",2020,"North Melbourne","Jack Ziebell"
"6296",36,"17",2020,"Geelong","Bradley Close"
"6297",36,"17",2020,"Geelong","Jack Henry"
"6298",36,"17",2020,"St Kilda","Dan Butler"
"6299",36,"17",2020,"Brisbane Lions","Cam Rayner"
"6300",36,"17",2020,"Sydney","Sam Reid"
"6301",36,"17",2020,"Geelong","Jed Bews"
"6302",36,"17",2020,"Gold Coast","Josh Corbett"
"6303",36,"17",2020,"Essendon","Jacob Townsend"
"6304",36,"17",2020,"West Coast","Jack Petruccelle"
"6305",35,"17",2020,"Carlton","Tom Williamson"
"6306",34,"17",2020,"West Coast","Josh J. Kennedy"
"6307",34,"17",2020,"Gold Coast","Ben King"
"6308",34,"17",2020,"West Coast","Jarrod Brander"
"6309",34,"17",2020,"Essendon","Andrew Phillips"
"6310",33,"17",2020,"Sydney","Tom McCartin"
"6311",32,"17",2020,"Western Bulldogs","Matthew Suckling"
"6312",32,"17",2020,"Fremantle","Michael Frederick"
"6313",31,"17",2020,"Essendon","Martin Gleeson"
"6314",31,"17",2020,"West Coast","Josh Rotham"
"6315",31,"17",2020,"Essendon","Jake Stringer"
"6316",30,"17",2020,"Greater Western Sydney","Harry Himmelberg"
"6317",30,"17",2020,"Greater Western Sydney","Sam J. Reid"
"6318",29,"17",2020,"West Coast","Xavier O'Neill"
"6319",29,"17",2020,"Hawthorn","Sam Frost"
"6320",29,"17",2020,"Melbourne","Neville Jetta"
"6321",29,"17",2020,"Greater Western Sydney","Adam Kennedy"
"6322",28,"17",2020,"Richmond","Ivan Soldo"
"6323",28,"17",2020,"Gold Coast","Izak Rankine"
"6324",27,"17",2020,"North Melbourne","Taylor Garner"
"6325",25,"17",2020,"West Coast","Hamish Brayshaw"
"6326",24,"17",2020,"Melbourne","Jayden Hunt"
"6327",23,"17",2020,"Essendon","Joe Daniher"
"6328",23,"17",2020,"St Kilda","Dean Kent"
"6329",21,"17",2020,"Western Bulldogs","Toby McLean"
"6330",19,"17",2020,"Melbourne","Sam Weideman"
"6331",17,"17",2020,"Greater Western Sydney","Connor Idun"
"6332",16,"17",2020,"North Melbourne","Aiden Bonar"
"6333",13,"17",2020,"Carlton","Sam Docherty"
"6334",11,"17",2020,"North Melbourne","Flynn Perez"
"6335",0,"17",2020,"Sydney","Lewis Taylor"
"6336",-3,"17",2020,"Gold Coast","Sean Lemmens"
"6337",196,"18",2020,"Western Bulldogs","Tom Liberatore"
"6338",174,"18",2020,"North Melbourne","Jed Anderson"
"6339",170,"18",2020,"Geelong","Patrick Dangerfield"
"6340",156,"18",2020,"Western Bulldogs","Lachie Hunter"
"6341",149,"18",2020,"St Kilda","Jack Steele"
"6342",148,"18",2020,"Brisbane Lions","Daniel Rich"
"6343",144,"18",2020,"Port Adelaide","Tom Rockliff"
"6344",144,"18",2020,"North Melbourne","Jy Simpkin"
"6345",143,"18",2020,"Western Bulldogs","Tim English"
"6346",142,"18",2020,"Brisbane Lions","Lachie Neale"
"6347",138,"18",2020,"West Coast","Shannon Hurn"
"6348",134,"18",2020,"Hawthorn","Jack Gunston"
"6349",131,"18",2020,"North Melbourne","Luke McDonald"
"6350",130,"18",2020,"Hawthorn","Tom Mitchell"
"6351",130,"18",2020,"Melbourne","Christian Petracca"
"6352",129,"18",2020,"Adelaide","Reilly O'Brien"
"6353",127,"18",2020,"Sydney","Luke Parker"
"6354",127,"18",2020,"North Melbourne","Jared Polec"
"6355",125,"18",2020,"Essendon","Dylan Shiel"
"6356",123,"18",2020,"Hawthorn","Dylan Moore"
"6357",123,"18",2020,"Melbourne","Steven May"
"6358",123,"18",2020,"West Coast","Andrew Gaff"
"6359",122,"18",2020,"Fremantle","Caleb Serong"
"6360",122,"18",2020,"Collingwood","Brodie Grundy"
"6361",122,"18",2020,"West Coast","Oscar Allen"
"6362",122,"18",2020,"West Coast","Nic Naitanui"
"6363",121,"18",2020,"Fremantle","Luke Ryan"
"6364",121,"18",2020,"Collingwood","Scott Pendlebury"
"6365",121,"18",2020,"Melbourne","Max Gawn"
"6366",121,"18",2020,"Gold Coast","David Swallow"
"6367",120,"18",2020,"Collingwood","Taylor Adams"
"6368",120,"18",2020,"Fremantle","Nat Fyfe"
"6369",120,"18",2020,"Greater Western Sydney","Lachie Whitfield"
"6370",119,"18",2020,"Hawthorn","Liam Shiels"
"6371",119,"18",2020,"Carlton","Sam Walsh"
"6372",119,"18",2020,"Essendon","Zach Merrett"
"6373",118,"18",2020,"St Kilda","Rowan Marshall"
"6374",118,"18",2020,"Port Adelaide","Dan Houston"
"6375",118,"18",2020,"Hawthorn","Luke Breust"
"6376",116,"18",2020,"Richmond","Dustin Martin"
"6377",115,"18",2020,"Carlton","David Cuningham"
"6378",115,"18",2020,"Collingwood","Brayden Maynard"
"6379",115,"18",2020,"Greater Western Sydney","Stephen Coniglio"
"6380",114,"18",2020,"Brisbane Lions","Cam Rayner"
"6381",114,"18",2020,"Melbourne","Jake Lever"
"6382",113,"18",2020,"Sydney","Callum Mills"
"6383",113,"18",2020,"Geelong","Sam Menegola"
"6384",113,"18",2020,"Fremantle","Sean Darcy"
"6385",112,"18",2020,"Melbourne","Clayton Oliver"
"6386",112,"18",2020,"Port Adelaide","Darcy Byrne-Jones"
"6387",112,"18",2020,"Carlton","Matthew Kennedy"
"6388",111,"18",2020,"Melbourne","Christian Salem"
"6389",111,"18",2020,"Hawthorn","Paul Puopolo"
"6390",111,"18",2020,"St Kilda","Dan Butler"
"6391",111,"18",2020,"Carlton","Sam Petrevski-Seton"
"6392",111,"18",2020,"Richmond","Shane Edwards"
"6393",110,"18",2020,"Brisbane Lions","Brandon Starcevich"
"6394",110,"18",2020,"Sydney","Jake Lloyd"
"6395",110,"18",2020,"Richmond","Kane Lambert"
"6396",109,"18",2020,"Geelong","Cameron Guthrie"
"6397",109,"18",2020,"Greater Western Sydney","Harry Perryman"
"6398",109,"18",2020,"Adelaide","Jake Kelly"
"6399",109,"18",2020,"Greater Western Sydney","Josh Kelly"
"6400",108,"18",2020,"Adelaide","Rory Laird"
"6401",107,"18",2020,"Port Adelaide","Robbie Gray"
"6402",107,"18",2020,"Western Bulldogs","Marcus Bontempelli"
"6403",107,"18",2020,"Sydney","Josh P. Kennedy"
"6404",106,"18",2020,"Brisbane Lions","Dayne Zorko"
"6405",106,"18",2020,"Richmond","Liam Baker"
"6406",105,"18",2020,"Geelong","Tom Stewart"
"6407",105,"18",2020,"Adelaide","Matt Crouch"
"6408",103,"18",2020,"West Coast","Jackson Nelson"
"6409",103,"18",2020,"Geelong","Gary Ablett"
"6410",103,"18",2020,"Sydney","Jordan Dawson"
"6411",101,"18",2020,"Greater Western Sydney","Lachlan Keeffe"
"6412",101,"18",2020,"Richmond","Jayden Short"
"6413",100,"18",2020,"Hawthorn","Damon Greaves"
"6414",100,"18",2020,"West Coast","Liam Ryan"
"6415",100,"18",2020,"Essendon","Adam Saad"
"6416",100,"18",2020,"Port Adelaide","Travis Boak"
"6417",100,"18",2020,"Port Adelaide","Xavier Duursma"
"6418",99,"18",2020,"Brisbane Lions","Mitch Robinson"
"6419",99,"18",2020,"Port Adelaide","Brad Ebert"
"6420",98,"18",2020,"Adelaide","Brodie Smith"
"6421",98,"18",2020,"Carlton","Marc Pittonet"
"6422",98,"18",2020,"Gold Coast","Touk Miller"
"6423",98,"18",2020,"Sydney","Tom Papley"
"6424",98,"18",2020,"Sydney","Callum Sinclair"
"6425",97,"18",2020,"West Coast","Liam Duggan"
"6426",97,"18",2020,"Greater Western Sydney","Isaac Cumming"
"6427",97,"18",2020,"Melbourne","Bayley Fritsch"
"6428",96,"18",2020,"Greater Western Sydney","Daniel Lloyd"
"6429",96,"18",2020,"Richmond","Nick Vlastuin"
"6430",95,"18",2020,"Essendon","Darcy Parish"
"6431",95,"18",2020,"North Melbourne","Trent Dumont"
"6432",94,"18",2020,"Fremantle","Jesse Hogan"
"6433",94,"18",2020,"Collingwood","Isaac Quaynor"
"6434",93,"18",2020,"Richmond","Jack Graham"
"6435",93,"18",2020,"Adelaide","Luke Brown"
"6436",93,"18",2020,"Gold Coast","Hugh Greenwood"
"6437",93,"18",2020,"North Melbourne","Luke Davies-Uniacke"
"6438",93,"18",2020,"Adelaide","Tom Lynch"
"6439",93,"18",2020,"Collingwood","Jack Crisp"
"6440",92,"18",2020,"Port Adelaide","Ollie Wines"
"6441",92,"18",2020,"Collingwood","Adam Treloar"
"6442",92,"18",2020,"West Coast","Brad Sheppard"
"6443",92,"18",2020,"Greater Western Sydney","Jacob Hopper"
"6444",92,"18",2020,"Western Bulldogs","Caleb Daniel"
"6445",92,"18",2020,"Melbourne","Jack Viney"
"6446",92,"18",2020,"Sydney","Justin McInerney"
"6447",92,"18",2020,"Hawthorn","Jaeger O'Meara"
"6448",92,"18",2020,"Hawthorn","James Cousins"
"6449",91,"18",2020,"St Kilda","Paddy Ryder"
"6450",91,"18",2020,"Carlton","Tom Williamson"
"6451",91,"18",2020,"Brisbane Lions","Callum Ah Chee"
"6452",90,"18",2020,"North Melbourne","Todd Goldstein"
"6453",90,"18",2020,"Essendon","Tom Cutler"
"6454",90,"18",2020,"Western Bulldogs","Bailey Williams"
"6455",90,"18",2020,"St Kilda","Jack Billings"
"6456",89,"18",2020,"Gold Coast","Wil Powell"
"6457",89,"18",2020,"Essendon","Kyle Langford"
"6458",89,"18",2020,"West Coast","Dom Sheed"
"6459",88,"18",2020,"Gold Coast","Noah Anderson"
"6460",88,"18",2020,"Brisbane Lions","Oscar McInerney"
"6461",88,"18",2020,"North Melbourne","Shaun Higgins"
"6462",87,"18",2020,"St Kilda","Bradley Hill"
"6463",87,"18",2020,"Western Bulldogs","Josh Dunkley"
"6464",87,"18",2020,"Brisbane Lions","Grant Birchall"
"6465",86,"18",2020,"Geelong","Jed Bews"
"6466",86,"18",2020,"Hawthorn","Chad Wingard"
"6467",86,"18",2020,"Brisbane Lions","Hugh McCluggage"
"6468",86,"18",2020,"Gold Coast","Lachie Weller"
"6469",86,"18",2020,"Greater Western Sydney","Jeremy Cameron"
"6470",85,"18",2020,"Western Bulldogs","Patrick Lipinski"
"6471",85,"18",2020,"Melbourne","Ed Langdon"
"6472",85,"18",2020,"Hawthorn","Jack Scrimshaw"
"6473",85,"18",2020,"Carlton","Ed Curnow"
"6474",85,"18",2020,"Carlton","Liam Jones"
"6475",85,"18",2020,"Western Bulldogs","Jack Macrae"
"6476",84,"18",2020,"Essendon","Devon Smith"
"6477",84,"18",2020,"Adelaide","Lachlan Sholl"
"6478",84,"18",2020,"Melbourne","Michael Hibberd"
"6479",84,"18",2020,"Adelaide","David Mackay"
"6480",84,"18",2020,"Greater Western Sydney","Heath Shaw"
"6481",84,"18",2020,"Collingwood","Josh Daicos"
"6482",83,"18",2020,"Essendon","Anthony McDonald-Tipungwuti"
"6483",83,"18",2020,"Greater Western Sydney","Connor Idun"
"6484",82,"18",2020,"North Melbourne","Ed Vickers-Willis"
"6485",82,"18",2020,"Geelong","Jake Kolodjashnij"
"6486",82,"18",2020,"Adelaide","Ben Keays"
"6487",82,"18",2020,"Hawthorn","Will Day"
"6488",81,"18",2020,"St Kilda","Nick Coffield"
"6489",81,"18",2020,"Carlton","Harry McKay"
"6490",80,"18",2020,"Fremantle","Adam Cerra"
"6491",80,"18",2020,"Port Adelaide","Charlie Dixon"
"6492",80,"18",2020,"Adelaide","Brad Crouch"
"6493",80,"18",2020,"Port Adelaide","Scott Lycett"
"6494",80,"18",2020,"Geelong","Mark Blicavs"
"6495",80,"18",2020,"Melbourne","Mitch Brown"
"6496",80,"18",2020,"Western Bulldogs","Taylor Duryea"
"6497",79,"18",2020,"Adelaide","Andrew McPherson"
"6498",79,"18",2020,"Richmond","Daniel Rioli"
"6499",78,"18",2020,"Fremantle","Nathan Wilson"
"6500",78,"18",2020,"Collingwood","Brody Mihocek"
"6501",77,"18",2020,"Gold Coast","Alex Sexton"
"6502",77,"18",2020,"Collingwood","Darcy Moore"
"6503",77,"18",2020,"Western Bulldogs","Hayden Crozier"
"6504",77,"18",2020,"Fremantle","Andrew Brayshaw"
"6505",77,"18",2020,"Sydney","Harry Cunningham"
"6506",77,"18",2020,"Hawthorn","Blake Hardwick"
"6507",77,"18",2020,"Carlton","Kade Simpson"
"6508",77,"18",2020,"Richmond","David Astbury"
"6509",77,"18",2020,"Melbourne","Jayden Hunt"
"6510",77,"18",2020,"St Kilda","Jack Sinclair"
"6511",76,"18",2020,"Western Bulldogs","Roarke Smith"
"6512",76,"18",2020,"Hawthorn","Mitchell Lewis"
"6513",76,"18",2020,"Greater Western Sydney","Jake Riccardi"
"6514",76,"18",2020,"North Melbourne","Robbie Tarrant"
"6515",76,"18",2020,"Fremantle","Ethan Hughes"
"6516",76,"18",2020,"Hawthorn","Tim O'Brien"
"6517",76,"18",2020,"Adelaide","Elliott Himmelberg"
"6518",75,"18",2020,"St Kilda","Ben Long"
"6519",75,"18",2020,"Fremantle","Stephen Hill"
"6520",75,"18",2020,"St Kilda","Max King"
"6521",75,"18",2020,"Brisbane Lions","Eric Hipwood"
"6522",74,"18",2020,"Sydney","Dylan Stephens"
"6523",74,"18",2020,"St Kilda","Hunter Clark"
"6524",74,"18",2020,"Adelaide","Rory Sloane"
"6525",74,"18",2020,"North Melbourne","Flynn Perez"
"6526",74,"18",2020,"Carlton","Jack Newnes"
"6527",74,"18",2020,"St Kilda","Tim Membrey"
"6528",73,"18",2020,"Sydney","Ryan Clarke"
"6529",73,"18",2020,"Richmond","Jack Riewoldt"
"6530",73,"18",2020,"Fremantle","Brennan Cox"
"6531",73,"18",2020,"Port Adelaide","Steven Motlop"
"6532",72,"18",2020,"West Coast","Tim Kelly"
"6533",72,"18",2020,"Western Bulldogs","Bailey Smith"
"6534",72,"18",2020,"Brisbane Lions","Stefan Martin"
"6535",72,"18",2020,"Gold Coast","Caleb Graham"
"6536",72,"18",2020,"Sydney","Aliir Aliir"
"6537",72,"18",2020,"Carlton","Lachie Plowman"
"6538",72,"18",2020,"St Kilda","Sebastian Ross"
"6539",71,"18",2020,"Geelong","Brandan Parfitt"
"6540",71,"18",2020,"Essendon","Brayden Ham"
"6541",71,"18",2020,"Collingwood","Tyler Brown"
"6542",71,"18",2020,"Richmond","Jason Castagna"
"6543",70,"18",2020,"Hawthorn","Shaun Burgoyne"
"6544",70,"18",2020,"Fremantle","Rory Lobb"
"6545",70,"18",2020,"Melbourne","Adam Tomlinson"
"6546",70,"18",2020,"Brisbane Lions","Charlie Cameron"
"6547",69,"18",2020,"Melbourne","Oskar Baker"
"6548",69,"18",2020,"Melbourne","Alex Neal-Bullen"
"6549",69,"18",2020,"Greater Western Sydney","Tom Green"
"6550",69,"18",2020,"Collingwood","Jack Madgen"
"6551",69,"18",2020,"Western Bulldogs","Josh Bruce"
"6552",69,"18",2020,"Fremantle","Blake Acres"
"6553",69,"18",2020,"Melbourne","Trent Rivers"
"6554",69,"18",2020,"Geelong","Mitch Duncan"
"6555",68,"18",2020,"West Coast","Brendon Ah Chee"
"6556",68,"18",2020,"Richmond","Kamdyn McIntosh"
"6557",67,"18",2020,"Geelong","Zach Tuohy"
"6558",67,"18",2020,"St Kilda","Dan Hannebery"
"6559",66,"18",2020,"Geelong","Gryan Miers"
"6560",66,"18",2020,"Carlton","Marc Murphy"
"6561",66,"18",2020,"Collingwood","John Noble"
"6562",66,"18",2020,"Greater Western Sydney","Zac Williams"
"6563",66,"18",2020,"West Coast","Will Schofield"
"6564",66,"18",2020,"Greater Western Sydney","Shane Mumford"
"6565",66,"18",2020,"Geelong","Gary Rohan"
"6566",66,"18",2020,"Essendon","Matt Guelfi"
"6567",65,"18",2020,"Hawthorn","Ben Stratton"
"6568",65,"18",2020,"Greater Western Sydney","Tim Taranto"
"6569",65,"18",2020,"Essendon","Dylan Clarke"
"6570",64,"18",2020,"Sydney","Tom McCartin"
"6571",64,"18",2020,"St Kilda","Callum Wilkie"
"6572",64,"18",2020,"Richmond","Bachar Houli"
"6573",64,"18",2020,"Hawthorn","Jonathon Ceglar"
"6574",64,"18",2020,"Essendon","Jordan Ridley"
"6575",64,"18",2020,"Geelong","Joel Selwood"
"6576",64,"18",2020,"Collingwood","Will Hoskin-Elliott"
"6577",63,"18",2020,"Richmond","Marlion Pickett"
"6578",63,"18",2020,"Collingwood","Mason Cox"
"6579",63,"18",2020,"Geelong","Lachie Henderson"
"6580",63,"18",2020,"St Kilda","Jack Lonie"
"6581",63,"18",2020,"North Melbourne","Taylor Garner"
"6582",63,"18",2020,"Brisbane Lions","Jarryd Lyons"
"6583",63,"18",2020,"West Coast","Brayden Ainsworth"
"6584",63,"18",2020,"Port Adelaide","Trent McKenzie"
"6585",62,"18",2020,"Port Adelaide","Sam Powell-Pepper"
"6586",62,"18",2020,"Brisbane Lions","Darcy Gardiner"
"6587",62,"18",2020,"Essendon","Jake Stringer"
"6588",62,"18",2020,"Collingwood","Jamie Elliott"
"6589",62,"18",2020,"Essendon","James Stewart"
"6590",61,"18",2020,"Melbourne","Aaron vandenBerg"
"6591",61,"18",2020,"Brisbane Lions","Lincoln McCarthy"
"6592",61,"18",2020,"North Melbourne","Jack Ziebell"
"6593",61,"18",2020,"Essendon","Brandon Zerk-Thatcher"
"6594",61,"18",2020,"Gold Coast","Sam Collins"
"6595",61,"18",2020,"Sydney","Lewis Melican"
"6596",60,"18",2020,"Collingwood","Josh Thomas"
"6597",60,"18",2020,"North Melbourne","Shaun Atley"
"6598",60,"18",2020,"Gold Coast","Ben Ainsworth"
"6599",60,"18",2020,"Richmond","Jack Ross"
"6600",60,"18",2020,"Richmond","Jake Aarts"
"6601",60,"18",2020,"Essendon","Michael Hurley"
"6602",60,"18",2020,"Geelong","Jack Steven"
"6603",60,"18",2020,"St Kilda","Ben Paton"
"6604",59,"18",2020,"Fremantle","James Aish"
"6605",59,"18",2020,"Hawthorn","Ben McEvoy"
"6606",59,"18",2020,"Adelaide","Darcy Fogarty"
"6607",59,"18",2020,"Brisbane Lions","Keidean Coleman"
"6608",59,"18",2020,"Richmond","Josh Caddy"
"6609",59,"18",2020,"Gold Coast","Jarrod Witts"
"6610",58,"18",2020,"Western Bulldogs","Jason Johannisen"
"6611",58,"18",2020,"Sydney","James Rowbottom"
"6612",58,"18",2020,"Port Adelaide","Connor Rozee"
"6613",57,"18",2020,"Adelaide","Shane McAdam"
"6614",57,"18",2020,"Hawthorn","Harry Morrison"
"6615",57,"18",2020,"Brisbane Lions","Ryan Lester"
